"id";"created_at";"respuesta";"updated_at";"question_id";"user_id"
"11248";"2025-05-12 20:32:40,366285";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:32:40,366285";"20";"1"
"11249";"2025-05-12 20:32:41,654087";"Menos de una hora";"2025-05-12 20:32:41,654087";"17";"1"
"11250";"2025-05-12 20:32:41,834052";"Casa";"2025-05-12 20:32:41,834052";"18";"1"
"11251";"2025-05-12 20:32:42,008685";"Frecuentemente";"2025-05-12 20:32:42,008685";"19";"1"
"11252";"2025-05-12 20:32:42,183836";"Resúmenes y esquemas";"2025-05-12 20:32:42,183836";"20";"1"
"11253";"2025-05-12 20:32:43,657273";"De 1 a 2 horas";"2025-05-12 20:32:43,657273";"17";"1"
"11254";"2025-05-12 20:32:43,837707";"Casa";"2025-05-12 20:32:43,837707";"18";"1"
"11255";"2025-05-12 20:32:44,011598";"Siempre";"2025-05-12 20:32:44,011598";"19";"1"
"11256";"2025-05-12 20:32:44,183743";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:32:44,183743";"20";"1"
"11257";"2025-05-12 20:32:45,459013";"De 1 a 2 horas";"2025-05-12 20:32:45,459013";"17";"1"
"11258";"2025-05-12 20:32:45,640201";"Biblioteca";"2025-05-12 20:32:45,640201";"18";"1"
"11259";"2025-05-12 20:32:45,821499";"A veces";"2025-05-12 20:32:45,821499";"19";"1"
"11260";"2025-05-12 20:32:46,004360";"Mapas Mentales";"2025-05-12 20:32:46,004360";"20";"1"
"11261";"2025-05-12 20:32:47,527449";"De 3 a 4 horas";"2025-05-12 20:32:47,528048";"17";"1"
"11262";"2025-05-12 20:32:47,713748";"Casa";"2025-05-12 20:32:47,713748";"18";"1"
"11263";"2025-05-12 20:32:47,888836";"Siempre";"2025-05-12 20:32:47,888836";"19";"1"
"11264";"2025-05-12 20:32:48,076041";"Método Pomodoro";"2025-05-12 20:32:48,076041";"20";"1"
"11265";"2025-05-12 20:32:49,448792";"De 1 a 2 horas";"2025-05-12 20:32:49,448792";"17";"1"
"11266";"2025-05-12 20:32:49,631717";"Biblioteca";"2025-05-12 20:32:49,631717";"18";"1"
"11267";"2025-05-12 20:32:49,807094";"Nunca";"2025-05-12 20:32:49,807094";"19";"1"
"11268";"2025-05-12 20:32:49,990790";"Técnica Feynman";"2025-05-12 20:32:49,990790";"20";"1"
"11269";"2025-05-12 20:32:51,403177";"Mas de 4 horas";"2025-05-12 20:32:51,403177";"17";"1"
"11270";"2025-05-12 20:32:51,583562";"Aula";"2025-05-12 20:32:51,583562";"18";"1"
"11271";"2025-05-12 20:32:51,757292";"Frecuentemente";"2025-05-12 20:32:51,757292";"19";"1"
"11272";"2025-05-12 20:32:51,930428";"Mapas Mentales";"2025-05-12 20:32:51,930428";"20";"1"
"11273";"2025-05-12 20:32:53,186491";"De 3 a 4 horas";"2025-05-12 20:32:53,186491";"17";"1"
"11274";"2025-05-12 20:32:53,371690";"Casa";"2025-05-12 20:32:53,371690";"18";"1"
"11275";"2025-05-12 20:32:53,548797";"Nunca";"2025-05-12 20:32:53,548797";"19";"1"
"11276";"2025-05-12 20:32:53,728145";"Mapas Mentales";"2025-05-12 20:32:53,728145";"20";"1"
"11277";"2025-05-12 20:32:55,118214";"De 3 a 4 horas";"2025-05-12 20:32:55,118214";"17";"1"
"11278";"2025-05-12 20:32:55,292568";"Casa";"2025-05-12 20:32:55,292568";"18";"1"
"11279";"2025-05-12 20:32:55,469643";"Frecuentemente";"2025-05-12 20:32:55,469643";"19";"1"
"11280";"2025-05-12 20:32:55,647410";"Método Pomodoro";"2025-05-12 20:32:55,647410";"20";"1"
"11281";"2025-05-12 20:32:56,903495";"De 3 a 4 horas";"2025-05-12 20:32:56,903495";"17";"1"
"11282";"2025-05-12 20:32:57,084140";"Casa";"2025-05-12 20:32:57,084140";"18";"1"
"11283";"2025-05-12 20:32:57,262355";"Siempre";"2025-05-12 20:32:57,262355";"19";"1"
"11284";"2025-05-12 20:32:57,442602";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:32:57,442602";"20";"1"
"11285";"2025-05-12 20:32:58,829950";"De 3 a 4 horas";"2025-05-12 20:32:58,829950";"17";"1"
"11286";"2025-05-12 20:32:59,159300";"Biblioteca";"2025-05-12 20:32:59,159300";"18";"1"
"11287";"2025-05-12 20:32:59,472913";"A veces";"2025-05-12 20:32:59,472913";"19";"1"
"11288";"2025-05-12 20:32:59,667919";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:32:59,667919";"20";"1"
"11289";"2025-05-12 20:33:00,932843";"De 1 a 2 horas";"2025-05-12 20:33:00,932843";"17";"1"
"11290";"2025-05-12 20:33:01,116905";"Biblioteca";"2025-05-12 20:33:01,116905";"18";"1"
"11291";"2025-05-12 20:33:01,305321";"Frecuentemente";"2025-05-12 20:33:01,305321";"19";"1"
"11292";"2025-05-12 20:33:01,491391";"Técnica Feynman";"2025-05-12 20:33:01,491391";"20";"1"
"11293";"2025-05-12 20:33:02,976427";"De 1 a 2 horas";"2025-05-12 20:33:02,976427";"17";"1"
"11294";"2025-05-12 20:33:03,164587";"Casa";"2025-05-12 20:33:03,164587";"18";"1"
"11295";"2025-05-12 20:33:03,340726";"Frecuentemente";"2025-05-12 20:33:03,340726";"19";"1"
"11296";"2025-05-12 20:33:03,526657";"Mapas Mentales";"2025-05-12 20:33:03,526657";"20";"1"
"11297";"2025-05-12 20:33:04,805383";"De 1 a 2 horas";"2025-05-12 20:33:04,805383";"17";"1"
"11298";"2025-05-12 20:33:04,996448";"Casa";"2025-05-12 20:33:04,996448";"18";"1"
"11299";"2025-05-12 20:33:05,174163";"A veces";"2025-05-12 20:33:05,174163";"19";"1"
"11300";"2025-05-12 20:33:05,351940";"Resúmenes y esquemas";"2025-05-12 20:33:05,351940";"20";"1"
"11301";"2025-05-12 20:33:06,857697";"De 3 a 4 horas";"2025-05-12 20:33:06,857697";"17";"1"
"11302";"2025-05-12 20:33:07,054386";"Casa";"2025-05-12 20:33:07,054386";"18";"1"
"11303";"2025-05-12 20:33:07,229160";"A veces";"2025-05-12 20:33:07,229160";"19";"1"
"11304";"2025-05-12 20:33:07,403964";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:07,403964";"20";"1"
"11305";"2025-05-12 20:33:08,661808";"Mas de 4 horas";"2025-05-12 20:33:08,661808";"17";"1"
"11306";"2025-05-12 20:33:08,840287";"Aula";"2025-05-12 20:33:08,840287";"18";"1"
"11307";"2025-05-12 20:33:09,023431";"Siempre";"2025-05-12 20:33:09,023431";"19";"1"
"11308";"2025-05-12 20:33:09,198412";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:09,198412";"20";"1"
"11309";"2025-05-12 20:33:10,513223";"Mas de 4 horas";"2025-05-12 20:33:10,514059";"17";"1"
"11310";"2025-05-12 20:33:10,703757";"Casa";"2025-05-12 20:33:10,703757";"18";"1"
"11311";"2025-05-12 20:33:10,915286";"Frecuentemente";"2025-05-12 20:33:10,915286";"19";"1"
"11312";"2025-05-12 20:33:11,128325";"Resúmenes y esquemas";"2025-05-12 20:33:11,128325";"20";"1"
"11313";"2025-05-12 20:33:12,394532";"De 3 a 4 horas";"2025-05-12 20:33:12,394532";"17";"1"
"11314";"2025-05-12 20:33:12,573291";"Otro";"2025-05-12 20:33:12,573291";"18";"1"
"11315";"2025-05-12 20:33:12,763034";"A veces";"2025-05-12 20:33:12,763034";"19";"1"
"11316";"2025-05-12 20:33:12,936577";"Mapas Mentales";"2025-05-12 20:33:12,936577";"20";"1"
"11317";"2025-05-12 20:33:14,182594";"De 3 a 4 horas";"2025-05-12 20:33:14,182594";"17";"1"
"11318";"2025-05-12 20:33:14,365759";"Casa";"2025-05-12 20:33:14,365759";"18";"1"
"11319";"2025-05-12 20:33:14,564886";"Siempre";"2025-05-12 20:33:14,564886";"19";"1"
"11320";"2025-05-12 20:33:14,762230";"Resúmenes y esquemas";"2025-05-12 20:33:14,762230";"20";"1"
"11321";"2025-05-12 20:33:16,081077";"De 3 a 4 horas";"2025-05-12 20:33:16,081077";"17";"1"
"11322";"2025-05-12 20:33:16,256961";"Casa";"2025-05-12 20:33:16,256961";"18";"1"
"11323";"2025-05-12 20:33:16,430933";"A veces";"2025-05-12 20:33:16,430933";"19";"1"
"11324";"2025-05-12 20:33:16,602413";"Resúmenes y esquemas";"2025-05-12 20:33:16,602413";"20";"1"
"11325";"2025-05-12 20:33:17,878710";"Menos de una hora";"2025-05-12 20:33:17,878710";"17";"1"
"11326";"2025-05-12 20:33:18,091842";"Casa";"2025-05-12 20:33:18,091842";"18";"1"
"11327";"2025-05-12 20:33:18,284232";"Frecuentemente";"2025-05-12 20:33:18,284232";"19";"1"
"11328";"2025-05-12 20:33:18,536530";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:18,536530";"20";"1"
"11329";"2025-05-12 20:33:19,895367";"De 3 a 4 horas";"2025-05-12 20:33:19,895367";"17";"1"
"11330";"2025-05-12 20:33:20,085865";"Otro";"2025-05-12 20:33:20,085865";"18";"1"
"11331";"2025-05-12 20:33:20,262874";"A veces";"2025-05-12 20:33:20,262874";"19";"1"
"11332";"2025-05-12 20:33:20,433052";"Resúmenes y esquemas";"2025-05-12 20:33:20,433052";"20";"1"
"11333";"2025-05-12 20:33:21,685472";"De 3 a 4 horas";"2025-05-12 20:33:21,685472";"17";"1"
"11334";"2025-05-12 20:33:21,862282";"Casa";"2025-05-12 20:33:21,862282";"18";"1"
"11335";"2025-05-12 20:33:22,034276";"Frecuentemente";"2025-05-12 20:33:22,034276";"19";"1"
"11336";"2025-05-12 20:33:22,211769";"Resúmenes y esquemas";"2025-05-12 20:33:22,211769";"20";"1"
"11337";"2025-05-12 20:33:23,494424";"Mas de 4 horas";"2025-05-12 20:33:23,494424";"17";"1"
"11338";"2025-05-12 20:33:23,682284";"Casa";"2025-05-12 20:33:23,682284";"18";"1"
"11339";"2025-05-12 20:33:23,856402";"Siempre";"2025-05-12 20:33:23,856402";"19";"1"
"11340";"2025-05-12 20:33:24,036282";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:24,036282";"20";"1"
"11341";"2025-05-12 20:33:25,303680";"Menos de una hora";"2025-05-12 20:33:25,303680";"17";"1"
"11342";"2025-05-12 20:33:25,480297";"Casa";"2025-05-12 20:33:25,480297";"18";"1"
"11343";"2025-05-12 20:33:25,660408";"A veces";"2025-05-12 20:33:25,660408";"19";"1"
"11344";"2025-05-12 20:33:25,839856";"Técnica Feynman";"2025-05-12 20:33:25,839856";"20";"1"
"11345";"2025-05-12 20:33:27,202078";"Menos de una hora";"2025-05-12 20:33:27,202078";"17";"1"
"11346";"2025-05-12 20:33:27,375059";"Biblioteca";"2025-05-12 20:33:27,375059";"18";"1"
"11347";"2025-05-12 20:33:27,552181";"Frecuentemente";"2025-05-12 20:33:27,552181";"19";"1"
"11348";"2025-05-12 20:33:27,750600";"Resúmenes y esquemas";"2025-05-12 20:33:27,750600";"20";"1"
"11349";"2025-05-12 20:33:29,009306";"De 3 a 4 horas";"2025-05-12 20:33:29,009995";"17";"1"
"11350";"2025-05-12 20:33:29,184836";"Casa";"2025-05-12 20:33:29,184836";"18";"1"
"11351";"2025-05-12 20:33:29,367177";"A veces";"2025-05-12 20:33:29,367177";"19";"1"
"11352";"2025-05-12 20:33:29,546138";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:29,546138";"20";"1"
"11353";"2025-05-12 20:33:31,212548";"De 1 a 2 horas";"2025-05-12 20:33:31,212548";"17";"1"
"11354";"2025-05-12 20:33:31,431837";"Casa";"2025-05-12 20:33:31,431837";"18";"1"
"11355";"2025-05-12 20:33:31,616053";"Siempre";"2025-05-12 20:33:31,616053";"19";"1"
"11356";"2025-05-12 20:33:31,787986";"Método Pomodoro";"2025-05-12 20:33:31,787986";"20";"1"
"11357";"2025-05-12 20:33:33,046767";"De 3 a 4 horas";"2025-05-12 20:33:33,046767";"17";"1"
"11358";"2025-05-12 20:33:33,223208";"Casa";"2025-05-12 20:33:33,223208";"18";"1"
"11359";"2025-05-12 20:33:33,402218";"Siempre";"2025-05-12 20:33:33,402218";"19";"1"
"11360";"2025-05-12 20:33:33,580443";"Método Pomodoro";"2025-05-12 20:33:33,580443";"20";"1"
"11361";"2025-05-12 20:33:34,961368";"De 3 a 4 horas";"2025-05-12 20:33:34,961368";"17";"1"
"11362";"2025-05-12 20:33:35,236853";"Biblioteca";"2025-05-12 20:33:35,236853";"18";"1"
"11363";"2025-05-12 20:33:35,488172";"Frecuentemente";"2025-05-12 20:33:35,488172";"19";"1"
"11364";"2025-05-12 20:33:35,732768";"Método Pomodoro";"2025-05-12 20:33:35,732768";"20";"1"
"11365";"2025-05-12 20:33:37,132836";"De 1 a 2 horas";"2025-05-12 20:33:37,132836";"17";"1"
"11366";"2025-05-12 20:33:37,309404";"Casa";"2025-05-12 20:33:37,310183";"18";"1"
"11367";"2025-05-12 20:33:37,494561";"A veces";"2025-05-12 20:33:37,494561";"19";"1"
"11368";"2025-05-12 20:33:37,670894";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:37,670894";"20";"1"
"11369";"2025-05-12 20:33:39,047889";"Mas de 4 horas";"2025-05-12 20:33:39,047889";"17";"1"
"11370";"2025-05-12 20:33:39,222544";"Casa";"2025-05-12 20:33:39,222544";"18";"1"
"11371";"2025-05-12 20:33:39,401700";"Frecuentemente";"2025-05-12 20:33:39,401700";"19";"1"
"11372";"2025-05-12 20:33:39,580945";"Método Pomodoro";"2025-05-12 20:33:39,580945";"20";"1"
"11373";"2025-05-12 20:33:40,825067";"De 1 a 2 horas";"2025-05-12 20:33:40,825067";"17";"1"
"11374";"2025-05-12 20:33:41,004065";"Casa";"2025-05-12 20:33:41,004065";"18";"1"
"11375";"2025-05-12 20:33:41,180240";"Siempre";"2025-05-12 20:33:41,180240";"19";"1"
"11376";"2025-05-12 20:33:41,357559";"Mapas Mentales";"2025-05-12 20:33:41,357559";"20";"1"
"11377";"2025-05-12 20:33:42,623834";"De 3 a 4 horas";"2025-05-12 20:33:42,623834";"17";"1"
"11378";"2025-05-12 20:33:42,877383";"Casa";"2025-05-12 20:33:42,877383";"18";"1"
"11379";"2025-05-12 20:33:43,149518";"Frecuentemente";"2025-05-12 20:33:43,149518";"19";"1"
"11380";"2025-05-12 20:33:43,325727";"Método Pomodoro";"2025-05-12 20:33:43,325727";"20";"1"
"11381";"2025-05-12 20:33:44,567388";"De 1 a 2 horas";"2025-05-12 20:33:44,567388";"17";"1"
"11382";"2025-05-12 20:33:44,745973";"Casa";"2025-05-12 20:33:44,745973";"18";"1"
"11383";"2025-05-12 20:33:44,930797";"Frecuentemente";"2025-05-12 20:33:44,930797";"19";"1"
"11384";"2025-05-12 20:33:45,109486";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:45,109486";"20";"1"
"11385";"2025-05-12 20:33:46,402595";"Menos de una hora";"2025-05-12 20:33:46,402595";"17";"1"
"11386";"2025-05-12 20:33:46,632901";"Casa";"2025-05-12 20:33:46,632901";"18";"1"
"11387";"2025-05-12 20:33:46,861374";"A veces";"2025-05-12 20:33:46,861374";"19";"1"
"11388";"2025-05-12 20:33:47,038840";"Mapas Mentales";"2025-05-12 20:33:47,038840";"20";"1"
"11389";"2025-05-12 20:33:48,304234";"Menos de una hora";"2025-05-12 20:33:48,304234";"17";"1"
"11390";"2025-05-12 20:33:48,479391";"Biblioteca";"2025-05-12 20:33:48,479391";"18";"1"
"11391";"2025-05-12 20:33:48,654579";"Nunca";"2025-05-12 20:33:48,654579";"19";"1"
"11392";"2025-05-12 20:33:48,836756";"Método Pomodoro";"2025-05-12 20:33:48,836756";"20";"1"
"11393";"2025-05-12 20:33:50,129349";"De 1 a 2 horas";"2025-05-12 20:33:50,129349";"17";"1"
"11394";"2025-05-12 20:33:50,308419";"Biblioteca";"2025-05-12 20:33:50,308419";"18";"1"
"11395";"2025-05-12 20:33:50,507544";"Siempre";"2025-05-12 20:33:50,507544";"19";"1"
"11396";"2025-05-12 20:33:50,772064";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:50,772064";"20";"1"
"11397";"2025-05-12 20:33:52,122930";"De 1 a 2 horas";"2025-05-12 20:33:52,122930";"17";"1"
"11398";"2025-05-12 20:33:52,300672";"Casa";"2025-05-12 20:33:52,300672";"18";"1"
"11399";"2025-05-12 20:33:52,487668";"Siempre";"2025-05-12 20:33:52,487668";"19";"1"
"11400";"2025-05-12 20:33:52,659985";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:33:52,659985";"20";"1"
"11401";"2025-05-12 20:33:53,913287";"Mas de 4 horas";"2025-05-12 20:33:53,913287";"17";"1"
"11402";"2025-05-12 20:33:54,097961";"Biblioteca";"2025-05-12 20:33:54,097961";"18";"1"
"11403";"2025-05-12 20:33:54,277341";"Frecuentemente";"2025-05-12 20:33:54,277341";"19";"1"
"11404";"2025-05-12 20:33:54,563809";"Técnica Feynman";"2025-05-12 20:33:54,563809";"20";"1"
"11405";"2025-05-12 20:33:56,008405";"Mas de 4 horas";"2025-05-12 20:33:56,008405";"17";"1"
"11406";"2025-05-12 20:33:56,187107";"Casa";"2025-05-12 20:33:56,187107";"18";"1"
"11407";"2025-05-12 20:33:56,367517";"Frecuentemente";"2025-05-12 20:33:56,367517";"19";"1"
"11408";"2025-05-12 20:33:56,544103";"Mapas Mentales";"2025-05-12 20:33:56,544103";"20";"1"
"11409";"2025-05-12 20:33:57,797992";"Menos de una hora";"2025-05-12 20:33:57,797992";"17";"1"
"11410";"2025-05-12 20:33:57,973606";"Biblioteca";"2025-05-12 20:33:57,973606";"18";"1"
"11411";"2025-05-12 20:33:58,153436";"Frecuentemente";"2025-05-12 20:33:58,153436";"19";"1"
"11412";"2025-05-12 20:33:58,332121";"Técnica Feynman";"2025-05-12 20:33:58,332121";"20";"1"
"11413";"2025-05-12 20:33:59,771111";"Menos de una hora";"2025-05-12 20:33:59,771111";"17";"1"
"11414";"2025-05-12 20:33:59,948916";"Biblioteca";"2025-05-12 20:33:59,948916";"18";"1"
"11415";"2025-05-12 20:34:00,123913";"Siempre";"2025-05-12 20:34:00,123913";"19";"1"
"11416";"2025-05-12 20:34:00,300200";"Método Pomodoro";"2025-05-12 20:34:00,300200";"20";"1"
"11417";"2025-05-12 20:34:01,553453";"De 3 a 4 horas";"2025-05-12 20:34:01,553453";"17";"1"
"11418";"2025-05-12 20:34:01,742559";"Biblioteca";"2025-05-12 20:34:01,742559";"18";"1"
"11419";"2025-05-12 20:34:01,924251";"Siempre";"2025-05-12 20:34:01,924251";"19";"1"
"11420";"2025-05-12 20:34:02,102702";"Técnica Feynman";"2025-05-12 20:34:02,102702";"20";"1"
"11421";"2025-05-12 20:34:03,608215";"De 1 a 2 horas";"2025-05-12 20:34:03,608215";"17";"1"
"11422";"2025-05-12 20:34:03,782820";"Casa";"2025-05-12 20:34:03,782820";"18";"1"
"11423";"2025-05-12 20:34:03,958024";"A veces";"2025-05-12 20:34:03,958024";"19";"1"
"11424";"2025-05-12 20:34:04,130623";"Técnica Feynman";"2025-05-12 20:34:04,130623";"20";"1"
"11425";"2025-05-12 20:34:05,372473";"De 1 a 2 horas";"2025-05-12 20:34:05,372473";"17";"1"
"11426";"2025-05-12 20:34:05,551681";"Casa";"2025-05-12 20:34:05,551681";"18";"1"
"11427";"2025-05-12 20:34:05,733523";"Frecuentemente";"2025-05-12 20:34:05,733523";"19";"1"
"11428";"2025-05-12 20:34:05,913553";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:34:05,913553";"20";"1"
"11429";"2025-05-12 20:34:07,350061";"Menos de una hora";"2025-05-12 20:34:07,350061";"17";"1"
"11430";"2025-05-12 20:34:07,525203";"Biblioteca";"2025-05-12 20:34:07,525203";"18";"1"
"11431";"2025-05-12 20:34:07,701139";"Frecuentemente";"2025-05-12 20:34:07,701139";"19";"1"
"11432";"2025-05-12 20:34:07,881482";"Resúmenes y esquemas";"2025-05-12 20:34:07,881482";"20";"1"
"11433";"2025-05-12 20:34:09,133049";"De 3 a 4 horas";"2025-05-12 20:34:09,133049";"17";"1"
"11434";"2025-05-12 20:34:09,304860";"Casa";"2025-05-12 20:34:09,304860";"18";"1"
"11435";"2025-05-12 20:34:09,481642";"Frecuentemente";"2025-05-12 20:34:09,481642";"19";"1"
"11436";"2025-05-12 20:34:09,661727";"Técnica Feynman";"2025-05-12 20:34:09,661727";"20";"1"
"11437";"2025-05-12 20:34:12,484856";"De 1 a 2 horas";"2025-05-12 20:34:12,484856";"17";"1"
"11438";"2025-05-12 20:34:12,715907";"Casa";"2025-05-12 20:34:12,715907";"18";"1"
"11439";"2025-05-12 20:34:12,949266";"Siempre";"2025-05-12 20:34:12,949266";"19";"1"
"11440";"2025-05-12 20:34:13,181809";"Resúmenes y esquemas";"2025-05-12 20:34:13,181809";"20";"1"
"11441";"2025-05-12 20:34:14,680340";"De 3 a 4 horas";"2025-05-12 20:34:14,680340";"17";"1"
"11442";"2025-05-12 20:34:14,864853";"Casa";"2025-05-12 20:34:14,864853";"18";"1"
"11443";"2025-05-12 20:34:15,045587";"Siempre";"2025-05-12 20:34:15,045587";"19";"1"
"11444";"2025-05-12 20:34:15,263350";"Mapas Mentales";"2025-05-12 20:34:15,264084";"20";"1"
"11445";"2025-05-12 20:34:16,526888";"De 3 a 4 horas";"2025-05-12 20:34:16,527415";"17";"1"
"11446";"2025-05-12 20:34:16,702136";"Otro";"2025-05-12 20:34:16,702136";"18";"1"
"11447";"2025-05-12 20:34:16,875146";"Nunca";"2025-05-12 20:34:16,875146";"19";"1"
"11448";"2025-05-12 20:34:17,051481";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:34:17,051481";"20";"1"
"11449";"2025-05-12 20:34:18,292622";"De 3 a 4 horas";"2025-05-12 20:34:18,292622";"17";"1"
"11450";"2025-05-12 20:34:18,481341";"Biblioteca";"2025-05-12 20:34:18,481341";"18";"1"
"11451";"2025-05-12 20:34:18,684781";"Frecuentemente";"2025-05-12 20:34:18,684781";"19";"1"
"11452";"2025-05-12 20:34:18,939564";"Técnica Feynman";"2025-05-12 20:34:18,939564";"20";"1"
"11453";"2025-05-12 20:34:20,492333";"De 1 a 2 horas";"2025-05-12 20:34:20,492333";"17";"1"
"11454";"2025-05-12 20:34:20,667640";"Casa";"2025-05-12 20:34:20,667640";"18";"1"
"11455";"2025-05-12 20:34:20,844873";"Siempre";"2025-05-12 20:34:20,844873";"19";"1"
"11456";"2025-05-12 20:34:21,020127";"Técnica Feynman";"2025-05-12 20:34:21,020127";"20";"1"
"11457";"2025-05-12 20:34:22,269810";"Mas de 4 horas";"2025-05-12 20:34:22,269810";"17";"1"
"11458";"2025-05-12 20:34:22,448501";"Casa";"2025-05-12 20:34:22,448501";"18";"1"
"11459";"2025-05-12 20:34:22,686139";"Siempre";"2025-05-12 20:34:22,686139";"19";"1"
"11460";"2025-05-12 20:34:23,002161";"Resúmenes y esquemas";"2025-05-12 20:34:23,002161";"20";"1"
"11461";"2025-05-12 20:34:24,319883";"De 1 a 2 horas";"2025-05-12 20:34:24,319883";"17";"1"
"11462";"2025-05-12 20:34:24,502637";"Casa";"2025-05-12 20:34:24,502637";"18";"1"
"11463";"2025-05-12 20:34:24,674363";"A veces";"2025-05-12 20:34:24,674363";"19";"1"
"11464";"2025-05-12 20:34:24,848210";"Método Pomodoro";"2025-05-12 20:34:24,848210";"20";"1"
"11465";"2025-05-12 20:34:26,094868";"De 3 a 4 horas";"2025-05-12 20:34:26,094868";"17";"1"
"11466";"2025-05-12 20:34:26,268098";"Biblioteca";"2025-05-12 20:34:26,268098";"18";"1"
"11467";"2025-05-12 20:34:26,506797";"Frecuentemente";"2025-05-12 20:34:26,506797";"19";"1"
"11468";"2025-05-12 20:34:26,812825";"Mapas Mentales";"2025-05-12 20:34:26,812825";"20";"1"
"11469";"2025-05-12 20:34:28,178717";"De 1 a 2 horas";"2025-05-12 20:34:28,178717";"17";"1"
"11470";"2025-05-12 20:34:28,349370";"Casa";"2025-05-12 20:34:28,349370";"18";"1"
"11471";"2025-05-12 20:34:28,526494";"Frecuentemente";"2025-05-12 20:34:28,526494";"19";"1"
"11472";"2025-05-12 20:34:28,697986";"Mapas Mentales";"2025-05-12 20:34:28,697986";"20";"1"
"11473";"2025-05-12 20:34:29,933222";"De 1 a 2 horas";"2025-05-12 20:34:29,933222";"17";"1"
"11474";"2025-05-12 20:34:30,109073";"Otro";"2025-05-12 20:34:30,109073";"18";"1"
"11475";"2025-05-12 20:34:30,287075";"Frecuentemente";"2025-05-12 20:34:30,287075";"19";"1"
"11476";"2025-05-12 20:34:30,467039";"Método Pomodoro";"2025-05-12 20:34:30,467039";"20";"1"
"11477";"2025-05-12 20:34:31,792961";"De 1 a 2 horas";"2025-05-12 20:34:31,792961";"17";"1"
"11478";"2025-05-12 20:34:31,974941";"Casa";"2025-05-12 20:34:31,974941";"18";"1"
"11479";"2025-05-12 20:34:32,151102";"Siempre";"2025-05-12 20:34:32,151102";"19";"1"
"11480";"2025-05-12 20:34:32,324188";"Mapas Mentales";"2025-05-12 20:34:32,324188";"20";"1"
"11481";"2025-05-12 20:34:33,580052";"De 1 a 2 horas";"2025-05-12 20:34:33,580052";"17";"1"
"11482";"2025-05-12 20:34:33,755423";"Otro";"2025-05-12 20:34:33,755423";"18";"1"
"11483";"2025-05-12 20:34:33,929013";"Frecuentemente";"2025-05-12 20:34:33,929013";"19";"1"
"11484";"2025-05-12 20:34:34,104109";"Técnica Feynman";"2025-05-12 20:34:34,104109";"20";"1"
"11485";"2025-05-12 20:34:35,623478";"De 3 a 4 horas";"2025-05-12 20:34:35,623478";"17";"1"
"11486";"2025-05-12 20:34:35,800850";"Aula";"2025-05-12 20:34:35,800850";"18";"1"
"11487";"2025-05-12 20:34:35,972912";"Frecuentemente";"2025-05-12 20:34:35,972912";"19";"1"
"11488";"2025-05-12 20:34:36,184157";"Estudio con tarjetas de memoria (flashcards)";"2025-05-12 20:34:36,184157";"20";"1"
"11489";"2025-05-12 20:34:37,437986";"De 3 a 4 horas";"2025-05-12 20:34:37,437986";"17";"1"
"11490";"2025-05-12 20:34:37,622983";"Casa";"2025-05-12 20:34:37,622983";"18";"1"
"11491";"2025-05-12 20:34:37,807159";"Nunca";"2025-05-12 20:34:37,807159";"19";"1"
"11492";"2025-05-12 20:34:37,979942";"Resúmenes y esquemas";"2025-05-12 20:34:37,979942";"20";"1"
"11493";"2025-05-12 20:34:39,536475";"De 3 a 4 horas";"2025-05-12 20:34:39,536475";"17";"1"
"11494";"2025-05-12 20:34:39,832165";"Casa";"2025-05-12 20:34:39,832165";"18";"1"
"11495";"2025-05-12 20:34:40,005991";"Siempre";"2025-05-12 20:34:40,005991";"19";"1"
"11496";"2025-05-12 20:34:40,191000";"Técnica Feynman";"2025-05-12 20:34:40,191000";"20";"1"
"11497";"2025-05-12 20:34:41,436324";"De 1 a 2 horas";"2025-05-12 20:34:41,436324";"17";"1"
"11498";"2025-05-12 20:34:41,634262";"Casa";"2025-05-12 20:34:41,634262";"18";"1"
"11499";"2025-05-12 20:34:41,834416";"Siempre";"2025-05-12 20:34:41,834416";"19";"1"
"11500";"2025-05-12 20:34:42,014463";"Método Pomodoro";"2025-05-12 20:34:42,014463";"20";"1"
"11501";"2025-05-12 20:34:43,620568";"De 3 a 4 horas";"2025-05-12 20:34:43,620568";"17";"1"
"11502";"2025-05-12 20:34:43,800863";"Casa";"2025-05-12 20:34:43,800863";"18";"1"
"11503";"2025-05-12 20:34:43,986389";"A veces";"2025-05-12 20:34:43,986389";"19";"1"
